package_name,offer_desc,offer_name,IIP_name,Estimated Payout(cents),campaign_start,campaign_end
com.perblue.disneyheroes,Complete Team Level 10 to Receive Your Reward! *New Users Only*,Disney Heroes: Battle Mode,fyber,96.3333333333333,20190322.0,20190515.0
com.lucktastic.scratch,Download and START,"Lucktastic: Win Prizes, Gift Cards ",fyber,35.3333333333333,20190308.0,20190617.0
com.amazon.mp3,Download and START,Amazon Music,fyber,19.3333333333333,20190305.0,20190613.0
com.perblue.disneyheroes,Complete Team Level 10 to Receive Your Reward! *New Users Only*,Disney Heroes: Battle Mode,fyber,96.3333333333333,20190322.0,20190515.0
com.lucktastic.scratch,Download and START,"Lucktastic: Win Prizes, Gift Cards ",fyber,35.3333333333333,20190308.0,20190617.0
com.amazon.mp3,Download and START,Amazon Music,fyber,19.3333333333333,20190305.0,20190613.0
com.onemainstream.smithsonia.android,Get your free trial subscription to get rewarded! (credit card required),Smithsonian Channel,fyber,55.6666666666667,20190312.0,20190330.0
com.aol.mobile.aolapp,Download and START,"AOL - News, Mail & Video",fyber,22.6666666666667,20190319.0,20190325.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,16.0,20190322.0,20190404.0
com.qpidnetwork.dating,Download and START,Qpid Network: International Dating ,fyber,29.0,20190320.0,20190324.0
com.onemainstream.smithsonia.android,Get your free trial subscription to get rewarded! (credit card required),Smithsonian Channel,fyber,55.6666666666667,20190312.0,20190330.0
com.aol.mobile.aolapp,Download and START,"AOL - News, Mail & Video",fyber,22.6666666666667,20190319.0,20190325.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,16.0,20190322.0,20190404.0
com.qpidnetwork.dating,Download and START,Qpid Network: International Dating ,fyber,29.0,20190320.0,20190324.0
com.onemainstream.smithsonia.android,Get your free trial subscription to get rewarded! (credit card required),Smithsonian Channel,fyber,55.6666666666667,20190312.0,20190330.0
com.aol.mobile.aolapp,Download and START,"AOL - News, Mail & Video",fyber,22.6666666666667,20190319.0,20190325.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,16.0,20190322.0,20190404.0
com.qpidnetwork.dating,Download and START,Qpid Network: International Dating ,fyber,29.0,20190320.0,20190324.0
com.onemainstream.smithsonia.android,Get your free trial subscription to get rewarded! (credit card required),Smithsonian Channel,fyber,55.6666666666667,20190312.0,20190330.0
com.aol.mobile.aolapp,Download and START,"AOL - News, Mail & Video",fyber,22.6666666666667,20190319.0,20190325.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,16.0,20190322.0,20190404.0
com.qpidnetwork.dating,Download and START,Qpid Network: International Dating ,fyber,29.0,20190320.0,20190324.0
com.onemainstream.smithsonia.android,Get your free trial subscription to get rewarded! (credit card required),Smithsonian Channel,fyber,55.6666666666667,20190312.0,20190330.0
com.aol.mobile.aolapp,Download and START,"AOL - News, Mail & Video",fyber,22.6666666666667,20190319.0,20190325.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,16.0,20190322.0,20190404.0
com.qpidnetwork.dating,Download and START,Qpid Network: International Dating ,fyber,29.0,20190320.0,20190324.0
com.onemainstream.smithsonia.android,Get your free trial subscription to get rewarded! (credit card required),Smithsonian Channel,fyber,55.6666666666667,20190312.0,20190330.0
com.aol.mobile.aolapp,Download and START,"AOL - News, Mail & Video",fyber,22.6666666666667,20190319.0,20190325.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,16.0,20190322.0,20190404.0
com.qpidnetwork.dating,Download and START,Qpid Network: International Dating ,fyber,29.0,20190320.0,20190324.0
com.onemainstream.smithsonia.android,Get your free trial subscription to get rewarded! (credit card required),Smithsonian Channel,fyber,55.6666666666667,20190312.0,20190330.0
com.aol.mobile.aolapp,Download and START,"AOL - News, Mail & Video",fyber,22.6666666666667,20190319.0,20190325.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,16.0,20190322.0,20190404.0
com.qpidnetwork.dating,Download and START,Qpid Network: International Dating ,fyber,29.0,20190320.0,20190324.0
com.onemainstream.smithsonia.android,Get your free trial subscription to get rewarded! (credit card required),Smithsonian Channel,fyber,55.6666666666667,20190312.0,20190330.0
com.aol.mobile.aolapp,Download and START,"AOL - News, Mail & Video",fyber,22.6666666666667,20190319.0,20190325.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,16.0,20190322.0,20190404.0
com.qpidnetwork.dating,Download and START,Qpid Network: International Dating ,fyber,29.0,20190320.0,20190324.0
com.ncaa.mmlive.app,Register + Start a video and get your reward for every time you start a video stream!,NCAA March Madness Live,hangmyads,12.0,20190321.0,20190322.0
com.ncaa.mmlive.app,Register + Start a video and get your reward for every time you start a video stream!,NCAA March Madness Live,hangmyads,12.0,20190321.0,20190322.0
com.ncaa.mmlive.app,Register + Start a video and get your reward for every time you start a video stream!,NCAA March Madness Live,hangmyads,12.0,20190321.0,20190322.0
com.ncaa.mmlive.app,Register + Start a video and get your reward for every time you start a video stream!,NCAA March Madness Live,hangmyads,12.0,20190321.0,20190322.0
com.ncaa.mmlive.app,Register + Start a video and get your reward for every time you start a video stream!,NCAA March Madness Live,hangmyads,12.0,20190321.0,20190322.0
com.ncaa.mmlive.app,Register + Start a video and get your reward for every time you start a video stream!,NCAA March Madness Live,hangmyads,12.0,20190321.0,20190322.0
com.ncaa.mmlive.app,Register + Start a video and get your reward for every time you start a video stream!,NCAA March Madness Live,hangmyads,12.0,20190321.0,20190322.0
com.ncaa.mmlive.app,Register + Start a video and get your reward for every time you start a video stream!,NCAA March Madness Live,hangmyads,12.0,20190321.0,20190322.0
com.feelingtouch.clonewar,"Continue playing Clone Evolution,Collect 6 purple heroes,Redeem your points! *New Users Only!",Clone Evolution,adgem,240.0,20190322.0,20190322.0
com.feelingtouch.clonewar,"Continue playing Clone Evolution,Collect 6 purple heroes,Redeem your points! *New Users Only!",Clone Evolution,adgem,240.0,20190322.0,20190322.0
com.feelingtouch.clonewar,"Continue playing Clone Evolution,Collect 6 purple heroes,Redeem your points! *New Users Only!",Clone Evolution,adgem,240.0,20190322.0,20190322.0
com.feelingtouch.clonewar,"Continue playing Clone Evolution,Collect 6 purple heroes,Redeem your points! *New Users Only!",Clone Evolution,adgem,240.0,20190322.0,20190322.0
com.feelingtouch.clonewar,"Continue playing Clone Evolution,Collect 6 purple heroes,Redeem your points! *New Users Only!",Clone Evolution,adgem,240.0,20190322.0,20190322.0
com.feelingtouch.clonewar,"Continue playing Clone Evolution,Collect 6 purple heroes,Redeem your points! *New Users Only!",Clone Evolution,adgem,240.0,20190322.0,20190322.0
com.feelingtouch.clonewar,"Continue playing Clone Evolution,Collect 6 purple heroes,Redeem your points! *New Users Only!",Clone Evolution,adgem,240.0,20190322.0,20190322.0
com.feelingtouch.clonewar,"Continue playing Clone Evolution,Collect 6 purple heroes,Redeem your points! *New Users Only!",Clone Evolution,adgem,240.0,20190322.0,20190322.0
com.nordvpn.android,"Check out NordVPN,Start the free trial,Redeem Your Points! *New Users Only!",VPN: Fast & Unlimited NordVPN,adgem,420.0,20190322.0,20190323.0
com.nordvpn.android,"Check out NordVPN,Start the free trial,Redeem Your Points! *New Users Only!",VPN: Fast & Unlimited NordVPN,adgem,420.0,20190322.0,20190323.0
com.nordvpn.android,"Check out NordVPN,Start the free trial,Redeem Your Points! *New Users Only!",VPN: Fast & Unlimited NordVPN,adgem,420.0,20190322.0,20190323.0
com.nordvpn.android,"Check out NordVPN,Start the free trial,Redeem Your Points! *New Users Only!",VPN: Fast & Unlimited NordVPN,adgem,420.0,20190322.0,20190323.0
com.nordvpn.android,"Check out NordVPN,Start the free trial,Redeem Your Points! *New Users Only!",VPN: Fast & Unlimited NordVPN,adgem,420.0,20190322.0,20190323.0
com.nordvpn.android,"Check out NordVPN,Start the free trial,Redeem Your Points! *New Users Only!",VPN: Fast & Unlimited NordVPN,adgem,420.0,20190322.0,20190323.0
com.nordvpn.android,"Check out NordVPN,Start the free trial,Redeem Your Points! *New Users Only!",VPN: Fast & Unlimited NordVPN,adgem,420.0,20190322.0,20190323.0
com.nordvpn.android,"Check out NordVPN,Start the free trial,Redeem Your Points! *New Users Only!",VPN: Fast & Unlimited NordVPN,adgem,420.0,20190322.0,20190323.0
com.fgmt.reversi,Download and START,Reversi,fyber,31.3333333333333,20190307.0,20190527.0
com.starbucks.mobilecard,Download and START,Starbucks,fyber,29.0,20190308.0,20190617.0
com.xdapp.cleaning,Download and START,Junk file cleaning,fyber,19.3333333333333,20190322.0,20190326.0
com.audible.application,Download and START,Audiobooks from Audible,fyber,7.0,20190322.0,20190517.0
com.lucktastic.scratch,"Check out Lucktastic,Submit Zip Code,Redeem your points! *New Users Only!",Lucktastic,adgem,108.0,20190322.0,20190429.0
com.fgmt.reversi,Download and START,Reversi,fyber,31.3333333333333,20190307.0,20190527.0
com.starbucks.mobilecard,Download and START,Starbucks,fyber,29.0,20190308.0,20190617.0
com.xdapp.cleaning,Download and START,Junk file cleaning,fyber,19.3333333333333,20190322.0,20190326.0
com.audible.application,Download and START,Audiobooks from Audible,fyber,7.0,20190322.0,20190517.0
com.lucktastic.scratch,"Check out Lucktastic,Submit Zip Code,Redeem your points! *New Users Only!",Lucktastic,adgem,108.0,20190322.0,20190429.0
com.fgmt.reversi,Download and START,Reversi,fyber,31.3333333333333,20190307.0,20190527.0
com.starbucks.mobilecard,Download and START,Starbucks,fyber,29.0,20190308.0,20190617.0
com.xdapp.cleaning,Download and START,Junk file cleaning,fyber,19.3333333333333,20190322.0,20190326.0
com.audible.application,Download and START,Audiobooks from Audible,fyber,7.0,20190322.0,20190517.0
com.lucktastic.scratch,"Check out Lucktastic,Submit Zip Code,Redeem your points! *New Users Only!",Lucktastic,adgem,108.0,20190322.0,20190429.0
com.fgmt.reversi,Download and START,Reversi,fyber,31.3333333333333,20190307.0,20190527.0
com.starbucks.mobilecard,Download and START,Starbucks,fyber,29.0,20190308.0,20190617.0
com.xdapp.cleaning,Download and START,Junk file cleaning,fyber,19.3333333333333,20190322.0,20190326.0
com.audible.application,Download and START,Audiobooks from Audible,fyber,7.0,20190322.0,20190517.0
com.lucktastic.scratch,"Check out Lucktastic,Submit Zip Code,Redeem your points! *New Users Only!",Lucktastic,adgem,108.0,20190322.0,20190429.0
com.fgmt.reversi,Download and START,Reversi,fyber,31.3333333333333,20190307.0,20190527.0
com.starbucks.mobilecard,Download and START,Starbucks,fyber,29.0,20190308.0,20190617.0
com.xdapp.cleaning,Download and START,Junk file cleaning,fyber,19.3333333333333,20190322.0,20190326.0
com.audible.application,Download and START,Audiobooks from Audible,fyber,7.0,20190322.0,20190517.0
com.lucktastic.scratch,"Check out Lucktastic,Submit Zip Code,Redeem your points! *New Users Only!",Lucktastic,adgem,108.0,20190322.0,20190429.0
com.fgmt.reversi,Download and START,Reversi,fyber,31.3333333333333,20190307.0,20190527.0
com.starbucks.mobilecard,Download and START,Starbucks,fyber,29.0,20190308.0,20190617.0
com.xdapp.cleaning,Download and START,Junk file cleaning,fyber,19.3333333333333,20190322.0,20190326.0
com.audible.application,Download and START,Audiobooks from Audible,fyber,7.0,20190322.0,20190517.0
com.lucktastic.scratch,"Check out Lucktastic,Submit Zip Code,Redeem your points! *New Users Only!",Lucktastic,adgem,108.0,20190322.0,20190429.0
com.fgmt.reversi,Download and START,Reversi,fyber,31.3333333333333,20190307.0,20190527.0
com.starbucks.mobilecard,Download and START,Starbucks,fyber,29.0,20190308.0,20190617.0
com.xdapp.cleaning,Download and START,Junk file cleaning,fyber,19.3333333333333,20190322.0,20190326.0
com.audible.application,Download and START,Audiobooks from Audible,fyber,7.0,20190322.0,20190517.0
com.lucktastic.scratch,"Check out Lucktastic,Submit Zip Code,Redeem your points! *New Users Only!",Lucktastic,adgem,108.0,20190322.0,20190429.0
com.fgmt.reversi,Download and START,Reversi,fyber,31.3333333333333,20190307.0,20190527.0
com.starbucks.mobilecard,Download and START,Starbucks,fyber,29.0,20190308.0,20190617.0
com.xdapp.cleaning,Download and START,Junk file cleaning,fyber,19.3333333333333,20190322.0,20190326.0
com.audible.application,Download and START,Audiobooks from Audible,fyber,7.0,20190322.0,20190517.0
com.lucktastic.scratch,"Check out Lucktastic,Submit Zip Code,Redeem your points! *New Users Only!",Lucktastic,adgem,108.0,20190322.0,20190429.0
com.psafe.msuite,Download and START,"dfndr security: antivirus, anti-hac",fyber,29.0,20190308.0,20190520.0
com.goodrx,Download and START,GoodRx Drug Prices and Coupons,fyber,24.3333333333333,20190307.0,20190403.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,13.0,20190322.0,20190404.0
com.psafe.msuite,Download and START,"dfndr security: antivirus, anti-hac",fyber,29.0,20190308.0,20190520.0
com.goodrx,Download and START,GoodRx Drug Prices and Coupons,fyber,24.3333333333333,20190307.0,20190403.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,13.0,20190322.0,20190404.0
com.psafe.msuite,Download and START,"dfndr security: antivirus, anti-hac",fyber,29.0,20190308.0,20190520.0
com.goodrx,Download and START,GoodRx Drug Prices and Coupons,fyber,24.3333333333333,20190307.0,20190403.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,13.0,20190322.0,20190404.0
com.psafe.msuite,Download and START,"dfndr security: antivirus, anti-hac",fyber,29.0,20190308.0,20190520.0
com.goodrx,Download and START,GoodRx Drug Prices and Coupons,fyber,24.3333333333333,20190307.0,20190403.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,13.0,20190322.0,20190404.0
com.psafe.msuite,Download and START,"dfndr security: antivirus, anti-hac",fyber,29.0,20190308.0,20190520.0
com.goodrx,Download and START,GoodRx Drug Prices and Coupons,fyber,24.3333333333333,20190307.0,20190403.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,13.0,20190322.0,20190404.0
com.psafe.msuite,Download and START,"dfndr security: antivirus, anti-hac",fyber,29.0,20190308.0,20190520.0
com.goodrx,Download and START,GoodRx Drug Prices and Coupons,fyber,24.3333333333333,20190307.0,20190403.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,13.0,20190322.0,20190404.0
com.psafe.msuite,Download and START,"dfndr security: antivirus, anti-hac",fyber,29.0,20190308.0,20190520.0
com.goodrx,Download and START,GoodRx Drug Prices and Coupons,fyber,24.3333333333333,20190307.0,20190403.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,13.0,20190322.0,20190404.0
com.psafe.msuite,Download and START,"dfndr security: antivirus, anti-hac",fyber,29.0,20190308.0,20190520.0
com.goodrx,Download and START,GoodRx Drug Prices and Coupons,fyber,24.3333333333333,20190307.0,20190403.0
workout.fitness.training.abs.loseweight,Download and START,DailyFit,fyber,13.0,20190322.0,20190404.0
com.psafe.msuite,Download and START,"dfndr security: antivirus, anti-hac",fyber,38.6666666666667,20190308.0,20190520.0
com.servicemagic.consumer,Download and START,HomeAdvisor: Contractors for Home I,fyber,38.6666666666667,20190320.0,20190617.0
com.joinroot.root,Download and START,Root Car Insurance: Good drivers sa,fyber,22.6666666666667,20190314.0,20190617.0
com.wishabi.flipp,Download and START,Flipp - Weekly Shopping,fyber,19.3333333333333,20190320.0,20190617.0
com.gifygift.ecard,Download and START,Happy Birthday Ecards,fyber,16.0,20190323.0,20190323.0
com.goodrx,Download and START,GoodRx Drug Prices and Coupons,fyber,9.66666666666667,20190307.0,20190403.0
com.enflick.android.TextNow,Download and START,TextNow: Free Texting & Calling App,fyber,29.0,20190307.0,20190617.0
com.psafe.msuite,Download and START,"dfndr security: antivirus, anti-hac",fyber,38.6666666666667,20190308.0,20190520.0
